1  -6.324150159227898e-06  -4.2814254982962527e-10  -2.017574398985257e-07  1.8885872516286764e-10  -1.803844948987096e-06  -1.715000078838547e-05  .0004786688670091187  2.710434856047887e-06  9.140074127255988e-06  2.727792959283915e-07  .002087768847086755  .0012565627030802975  10000
2  3.0580829677156694e-07  -6.606250659149739e-09  1.4495018475767678e-07  -4.358248410308118e-09  5.825148607105977e-06  -1.63607083961398e-05  .0004811679707961602  2.6969058026914928e-06  9.03093506968532e-06  2.780536904502335e-07  .0020914849665263427  .0012576389024126263  10000
3  -5.172049479891553e-06  2.2877094049408478e-08  -2.8745669216704428e-08  6.267698633006841e-09  1.4543289788396905e-05  -1.7032928057582026e-05  .00048304117722599844  2.6947320737635396e-06  9.030083556942942e-06  2.772883234629648e-07  .0021002465185211024  .0012550204235090444  10000
4  -1.334740988583063e-06  -1.629080115257467e-08  -1.263703813516613e-07  -4.650919760599343e-09  2.472430031055564e-05  -1.702744379299811e-05  .00048389277986388314  2.701212874650676e-06  9.170392020100372e-06  2.7308145391581794e-07  .002110314910471343  .001248192350064586  10000
5  -3.5353561698180875e-06  2.8245672409380548e-08  2.037899647785798e-07  1.6988301669264946e-09  2.675082563045137e-05  -1.2101355865767867e-05  .0004834212945105358  2.7096821781520462e-06  9.198316065749162e-06  2.7160092838242347e-07  .0021160089082601003  .0012420832724093854  10000
6  -4.137419727911734e-06  -2.474335849738269e-08  -1.8474724460567402e-07  2.751295291576281e-09  3.2483494217520966e-05  -9.105289140366574e-06  .00048112705319785907  2.7230884127460333e-06  9.086809353345802e-06  2.7571600740497673e-07  .002134132117942336  .001236360579959683  10000
7  1.3196667583152963e-06  2.83694353346188e-08  7.574889421223784e-08  -5.882456605073986e-09  3.731721329333124e-05  -7.913646350112508e-06  .0004785752989351226  2.727347054537995e-06  9.024297694168474e-06  2.780196098274309e-07  .0021346594518314894  .0012314391607162927  10000
8  -9.174247153037994e-06  -9.302409708270788e-09  9.767898057686245e-08  5.933266027365934e-09  3.7407251332917724e-05  -8.484490209516058e-06  .00047796733980182365  2.7257163064053418e-06  9.122529246993366e-06  2.75025801837566e-07  .0021313357491619016  .0012341164746114694  10000
9  3.797458772613341e-06  3.4529868920184093e-09  -1.9059598418433313e-07  -2.7637808172188828e-09  4.9563715303905334e-05  -2.8737400841363645e-06  .0004798052922340851  2.7155177292519287e-06  9.223479968242476e-06  2.7271147845563535e-07  .00213543168414262  .0012295394807101537  10000
10  -8.22896693566816e-06  1.708520758134871e-08  1.9959684303227063e-07  -1.3250028030253855e-09  4.715824115519658e-05  -4.1483409998910976e-07  .00048009989689502423  2.698724615702514e-06  9.151346694866969e-06  2.753145598868967e-07  .002125614455826816  .0012352572322252846  10000
11  1.4773993218228936e-06  -2.277024658691831e-08  -9.328299547537098e-08  4.893230078910734e-09  4.958682650809944e-05  2.2873017339019126e-06  .0004824267071296853  2.691569626590774e-06  9.060176751346789e-06  2.7795122938207135e-07  .0021178719724885492  .0012367295522793648  10000
12  -5.338326935124641e-06  3.505907868568183e-08  -3.849167087473963e-08  -6.1650109447178e-09  4.587428105917008e-05  9.312429013390773e-06  .00048200033300590373  2.6903195280076267e-06  9.12584024206507e-06  2.7649710352390745e-07  .0021150126463592486  .0012397825045994077  10000
13  -2.1065083488631235e-06  -3.6554097172204325e-08  1.5478596475556588e-07  3.7197288380243574e-09  3.638847291967257e-05  1.4474638317422745e-05  .0004796232626063467  2.69615901905697e-06  9.207492531706545e-06  2.739017927445482e-07  .0021087901575202925  .0012512868863041684  10000
14  -3.684546033576104e-07  4.078943247013733e-08  -1.7112941664334196e-07  -1.3658562420461845e-10  2.769434535194227e-05  1.4873996780850874e-05  .00047762311716889936  2.7043507367259076e-06  9.181284834348608e-06  2.752805292156059e-07  .00209777605707097  .0012566628951938914  10000
